sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,decile_score.1,score_text,v_decile_score,v_score_text,priors_count.1,start,end,event,custody_duration,jail_duration_hours,two_year_recid
Female,25 - 45,Caucasian,0,10,0,0,6,-110.0,111.0,F,Possession of Cocaine,0,0,10,High,4,Low,6,0,417,0,188.0,2540.5544444444445,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-45.0,45.0,F,Grand Theft in the 3rd Degree,0,0,1,Low,1,Low,1,0,934,0,18.0,439.89944444444444,0
Male,25 - 45,Hispanic,0,9,0,0,8,29.0,61.0,F,arrest case no charge,1,0,9,High,7,Medium,8,0,29,0,117.0,2813.4058333333332,1
Male,25 - 45,African-American,0,6,0,0,6,-1.0,1.0,M,Resist/Obstruct W/O Violence,1,1,6,Medium,6,Medium,6,0,482,1,16.0,16.636666666666667,1
Male,Greater than 45,Hispanic,0,1,0,0,2,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,1,Low,1,Low,2,187,946,0,188.0,4521.127777777778,0
Male,Greater than 45,Hispanic,0,2,0,0,0,-1.0,1.0,F,Possession Of Heroin,0,0,2,Low,1,Low,0,0,302,0,77.0,16.320555555555554,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,Driving Under The Influence,1,0,1,Low,1,Low,1,0,310,1,1.0,20.55638888888889,1
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Possession of Cocaine,0,0,1,Low,1,Low,0,0,760,0,1.0,27.93777777777778,0
Male,Less than 25,Other,0,2,0,0,0,-1.0,1.0,F,Burglary Unoccupied Dwelling,0,0,2,Low,4,Low,0,1,808,0,2.0,47.40083333333333,0
Male,25 - 45,African-American,2,8,2,1,22,-34.0,35.0,F,Child Abuse,1,0,8,High,5,Medium,22,0,238,1,28.0,814.4413888888889,1
Male,Less than 25,African-American,0,5,0,0,1,0.0,1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,5,Medium,5,Medium,1,0,200,1,0.0,0.03388888888888889,1
Male,Greater than 45,African-American,0,8,0,0,23,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,8,High,1,Low,23,0,9,1,34.0,20.78388888888889,1
Male,Less than 25,African-American,0,2,0,0,0,-1.0,1.0,M,Battery,1,0,2,Low,4,Low,0,0,176,1,9.0,24.890555555555554,1
Male,Greater than 45,Hispanic,0,1,0,0,1,0.0,0.0,F,Driving While License Revoked,0,0,1,Low,1,Low,1,20,889,0,20.0,472.75333333333333,0
Female,25 - 45,Caucasian,0,5,0,0,2,-35.0,35.0,F,Possession of Cocaine,1,0,5,Medium,2,Low,2,0,155,1,8.0,23.793333333333333,1
Male,Greater than 45,African-American,0,1,0,0,3,-10.0,10.0,F,Agg Battery Grt/Bod/Harm,1,1,1,Low,1,Low,3,0,943,1,2.0,48.34166666666667,0
Male,Greater than 45,Caucasian,0,4,0,0,8,0.0,0.0,M,Viol Injunct Domestic Violence,1,0,4,Low,3,Low,8,71,584,0,11.0,1705.6608333333334,1
Male,25 - 45,African-American,0,10,0,0,13,289.0,1.0,F,Poss Cocaine/Intent To Del/Sel,1,0,10,High,7,Medium,13,0,289,1,97.0,2331.924722222222,1
Male,25 - 45,African-American,0,9,0,0,2,0.0,0.0,M,Battery,1,1,9,High,8,High,2,0,104,1,32.0,5.2275,1
Male,25 - 45,Caucasian,0,4,0,0,0,0.0,0.0,F,Possession Of Methamphetamine,1,0,4,Low,4,Low,0,1,389,1,1.0,22.13722222222222,1
Male,25 - 45,African-American,0,9,0,0,9,0.0,1.0,F,Deliver Cocaine,1,0,9,High,8,High,9,79,173,1,106.0,1903.0925,1
Male,Greater than 45,Caucasian,0,3,0,0,2,-1.0,1.0,F,Lewd or Lascivious Molestation,0,0,3,Low,4,Low,2,358,1155,0,359.0,8615.252222222221,0
Male,Less than 25,African-American,0,3,0,0,0,-1.0,1.0,F,Possession of Cannabis,1,1,3,Low,4,Low,0,0,320,1,193.0,23.455833333333334,1
Male,25 - 45,African-American,0,2,0,0,2,0.0,1.0,M,Battery,1,0,2,Low,1,Low,2,26,758,1,23.0,617.2480555555555,0
Female,Less than 25,African-American,0,4,0,0,1,-1.0,1.0,M,Battery,0,0,4,Low,4,Low,1,0,954,0,1.0,19.886111111111113,0
Male,25 - 45,Other,0,3,0,0,2,-1.0,1.0,M,Battery,1,0,3,Low,1,Low,2,2,598,1,77.0,71.68194444444444,1
Male,Greater than 45,Caucasian,0,1,0,0,1,-4.0,4.0,F,Sexual Performance by a Child,0,0,1,Low,1,Low,1,0,879,0,1.0,41.569722222222225,0
Female,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,M,Leaving Acc/Unattended Veh,0,0,3,Low,1,Low,0,0,875,0,0.0,6.1194444444444445,0
Male,25 - 45,Caucasian,0,4,0,0,4,0.0,0.0,M,Battery,0,0,4,Low,4,Low,4,1,1181,0,1.0,29.835833333333333,0
Female,25 - 45,African-American,0,9,1,0,23,-1.0,1.0,F,Felony Petit Theft,1,0,9,High,9,High,23,1,318,1,2.0,50.26833333333333,1
Male,Less than 25,Other,0,5,0,0,5,-1.0,1.0,F,arrest case no charge,1,0,5,Medium,4,Low,5,0,54,1,1.0,20.41,1
Male,25 - 45,African-American,0,10,0,0,2,-1.0,1.0,F,Fleeing Or Attmp Eluding A Leo,1,0,10,High,8,High,2,0,379,1,18.0,27.400555555555556,1
Male,25 - 45,African-American,0,2,0,0,0,-1.0,1.0,M,Criminal Mischief,0,0,2,Low,3,Low,0,2,1102,0,3.0,65.55416666666666,0
Female,25 - 45,African-American,0,8,0,0,0,0.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,8,High,6,Medium,0,29,885,0,29.0,698.8194444444445,0
Male,25 - 45,Caucasian,0,5,0,0,11,49.0,56.0,F,arrest case no charge,1,1,5,Medium,3,Low,11,0,48,1,384.0,2909.5033333333336,1
Female,25 - 45,Caucasian,0,9,0,0,7,-1.0,1.0,F,Felony Petit Theft,1,0,9,High,6,Medium,7,0,216,1,1504.0,24.52027777777778,1
Male,25 - 45,African-American,0,1,0,0,2,-1.0,1.0,F,Driving While License Revoked,0,0,1,Low,1,Low,2,0,61,0,0.0,29.22833333333333,0
Male,25 - 45,Caucasian,0,4,0,0,2,-36.0,36.0,M,Trespass Struct/Conveyance,0,0,4,Low,3,Low,2,0,765,0,36.0,864.1411111111111,0
Female,25 - 45,African-American,0,9,0,0,1,-1.0,1.0,F,arrest case no charge,0,0,9,High,7,Medium,1,38,889,0,79.0,931.9480555555556,0
Male,Greater than 45,Caucasian,0,1,0,0,7,-1.0,1.0,F,Felony Driving While Lic Suspd,1,0,1,Low,1,Low,7,0,245,1,1.0,14.5275,1
Male,25 - 45,African-American,0,9,0,0,15,-1.0,1.0,F,Possession of Cocaine,0,0,9,High,3,Low,15,1,1137,0,2.0,42.2975,0
Male,25 - 45,African-American,0,5,0,0,2,-1.0,2147.0,M,Possess Cannabis/20 Grams Or Less,0,0,5,Medium,4,Low,2,0,883,0,1.0,17.801111111111112,0
Male,Greater than 45,African-American,0,6,0,0,3,104.0,23.0,F,arrest case no charge,0,0,6,Medium,4,Low,3,0,104,0,219.0,5246.166666666667,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-34.0,34.0,F,arrest case no charge,0,0,1,Low,1,Low,1,0,1108,0,1.0,20.39388888888889,0
Female,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,Driving Under The Influence,1,1,1,Low,1,Low,0,0,169,1,67.0,17.377222222222223,1
Male,Greater than 45,Caucasian,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,Low,2,Low,0,0,883,0,1.0,21.317222222222224,0
Male,25 - 45,Other,0,1,0,0,1,-1.0,1.0,M,Possess Cannabis/20 Grams Or Less,1,0,1,Low,1,Low,1,0,229,0,0.0,25.774722222222223,1
Male,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,F,Aggravated Battery (Firearm/Actual Possession),0,0,1,Low,1,Low,0,0,1174,0,1.0,26.390833333333333,0
Male,25 - 45,Caucasian,0,3,0,0,4,0.0,0.0,F,arrest case no charge,1,0,3,Low,4,Low,4,2,516,1,2.0,44.40777777777778,1
Female,25 - 45,African-American,0,7,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,7,Medium,4,Low,2,2,1054,0,3.0,67.1625,0
Female,25 - 45,African-American,0,6,0,0,5,0.0,1.0,M,Battery,0,0,6,Medium,3,Low,5,0,878,0,0.0,5.801111111111111,0
Male,25 - 45,African-American,0,10,0,0,11,-1.0,1.0,F,Robbery / No Weapon,1,0,10,High,9,High,11,222,433,1,223.0,5356.094722222222,1
Male,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,M,Battery,1,1,1,Low,1,Low,0,1,870,1,13.0,42.78666666666667,0
Male,25 - 45,Other,0,4,0,0,4,0.0,1.0,F,Aggravated Assault w/Firearm,1,0,4,Low,2,Low,4,2,314,1,2.0,51.285833333333336,1
Male,Greater than 45,African-American,0,9,0,0,11,-1.0,1.0,F,Grand Theft (Motor Vehicle),0,0,9,High,9,High,11,129,1060,0,130.0,3117.123611111111,0
Male,Less than 25,African-American,0,9,0,0,2,-1.0,1.0,F,Robbery / Weapon,0,0,9,High,5,Medium,2,71,1058,0,72.0,1724.4563888888888,0
Female,25 - 45,African-American,0,4,0,0,2,-227.0,227.0,F,arrest case no charge,1,0,4,Low,6,Medium,2,0,283,1,227.0,5447.780833333333,1
Male,25 - 45,African-American,0,1,0,0,0,0.0,0.0,M,Battery,0,0,1,Low,1,Low,0,1,797,0,1.0,20.788333333333334,0
Male,Greater than 45,Caucasian,0,1,0,0,0,-1.0,1.0,F,Burglary With Assault/battery,0,0,1,Low,1,Low,0,0,1051,0,1.0,21.594722222222224,0
Male,25 - 45,Caucasian,0,4,0,0,13,0.0,1.0,F,Driving While License Revoked,1,0,4,Low,1,Low,13,51,161,1,230.0,1231.8391666666666,1
Male,Greater than 45,African-American,0,4,0,0,0,-1.0,1.0,F,Uttering a Forged Instrument,0,0,4,Low,3,Low,0,13,787,0,14.0,334.49666666666667,0
Male,25 - 45,Caucasian,0,1,0,0,1,-3.0,3.0,F,arrest case no charge,0,0,1,Low,2,Low,1,0,1050,0,3.0,78.55805555555555,0
Male,25 - 45,African-American,0,9,0,2,11,-1.0,1.0,M,Battery,1,1,9,High,4,Low,11,0,119,1,6.0,29.34638888888889,1
Male,25 - 45,Caucasian,0,5,0,0,1,0.0,0.0,F,Criminal Mischief,0,0,5,Medium,3,Low,1,6,917,0,6.0,148.0713888888889,0
Male,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,4,Low,6,Medium,0,0,1134,0,1.0,22.16611111111111,0
Male,25 - 45,African-American,0,2,0,0,4,0.0,0.0,F,Driving While License Revoked,0,0,2,Low,2,Low,4,0,1123,0,0.0,-3.0547222222222223,0
Male,25 - 45,Hispanic,0,4,0,0,4,0.0,0.0,F,Possession of Cannabis,0,0,4,Low,4,Low,4,1,880,0,1.0,29.20111111111111,0
Male,25 - 45,Caucasian,0,8,0,0,0,-1.0,1.0,F,Burglary Unoccupied Dwelling,1,0,8,High,5,Medium,0,30,401,1,42.0,743.6325,1
Male,25 - 45,Caucasian,0,2,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,Low,1,Low,0,34,172,0,18.0,840.1516666666666,1
Male,25 - 45,African-American,0,9,1,0,14,-1.0,1.0,F,Aggravated Battery / Pregnant,0,0,9,High,8,High,14,0,836,0,1.0,27.697222222222223,0
Male,25 - 45,African-American,0,8,1,0,4,649.0,1562.0,M,Possess Cannabis/20 Grams Or Less,0,0,8,High,6,Medium,4,0,649,0,76.0,1821.9055555555556,0
Male,Greater than 45,Caucasian,0,1,0,0,1,-1.0,1.0,M,Battery,0,0,1,Low,1,Low,1,0,1171,0,1.0,25.130277777777778,0
Male,25 - 45,African-American,0,8,0,0,25,29.0,70.0,F,arrest case no charge,1,0,8,High,9,High,25,0,29,0,26.0,623.2069444444444,1
Male,25 - 45,Caucasian,0,5,0,0,8,-1.0,1.0,M,Battery,1,0,5,Medium,3,Low,8,4,136,1,5.0,119.64,1
Male,25 - 45,African-American,0,3,0,0,0,0.0,1.0,F,Grand Theft in the 3rd Degree,0,0,3,Low,4,Low,0,0,938,0,0.0,8.191666666666666,0
Male,Less than 25,Caucasian,0,8,0,1,1,0.0,0.0,M,Voyeurism,1,0,8,High,7,Medium,1,6,531,1,7.0,142.66083333333333,1
Female,25 - 45,Other,0,1,0,0,0,-1.0,2.0,M,Battery,0,0,1,Low,1,Low,0,0,844,0,1.0,24.091944444444444,0
Female,25 - 45,Other,0,2,0,0,3,-1.0,1.0,F,Driving While License Revoked,0,0,2,Low,1,Low,3,0,891,0,1.0,24.036666666666665,0
Male,25 - 45,Caucasian,0,7,0,0,8,150.0,0.0,F,Felony Driving While Lic Suspd,1,1,7,Medium,9,High,8,0,150,1,22.0,532.7377777777778,1
Male,25 - 45,Caucasian,0,2,0,0,4,-140.0,140.0,F,False Imprisonment,0,0,2,Low,2,Low,4,0,779,0,62.0,1497.1422222222222,0
Male,Less than 25,African-American,0,9,0,0,3,161.0,208.0,M,Prowling/Loitering,1,1,9,High,9,High,3,0,33,1,16.0,19.115,1
Female,Less than 25,Caucasian,0,7,0,0,1,-32.0,32.0,M,Battery,1,1,7,Medium,5,Medium,1,0,394,1,1.0,699.8744444444444,1
Male,25 - 45,African-American,0,2,0,0,3,-44.0,46.0,M,Viol Prot Injunc Repeat Viol,1,0,2,Low,3,Low,3,0,366,1,2.0,162.46805555555557,1
Female,25 - 45,Hispanic,0,2,0,0,0,-1.0,1.0,M,Battery,0,0,2,Low,2,Low,0,0,1119,0,1.0,21.976944444444445,0
Male,Less than 25,Hispanic,0,6,0,1,1,-1.0,1.0,F,arrest case no charge,1,0,6,Medium,4,Low,1,0,82,1,1.0,30.174722222222222,1
Female,Less than 25,Caucasian,0,5,0,4,5,-1.0,1.0,F,arrest case no charge,1,0,5,Medium,7,Medium,5,0,607,1,1.0,18.14388888888889,1
Male,Less than 25,Hispanic,0,8,0,0,0,-3.0,3.0,M,Possess Cannabis/20 Grams Or Less,0,0,8,High,7,Medium,0,0,1152,0,1.0,15.855,0
Male,25 - 45,African-American,0,3,0,0,1,-1.0,1.0,M,Battery,0,0,3,Low,3,Low,1,0,731,0,1.0,23.14361111111111,0
Male,Less than 25,African-American,0,8,0,0,1,-1.0,1.0,F,Carrying Concealed Firearm,1,1,8,High,7,Medium,1,0,104,1,121.0,27.002222222222223,1
Male,25 - 45,African-American,0,6,0,0,2,-1.0,1.0,F,Carrying Concealed Firearm,1,0,6,Medium,5,Medium,2,1,55,1,2.0,41.57861111111111,1
Male,25 - 45,Other,0,1,0,0,0,-1.0,1.0,F,Throw In Occupied Dwell,0,0,1,Low,1,Low,0,0,204,0,1.0,21.701944444444443,0
Male,25 - 45,African-American,0,4,0,0,4,-1.0,1.0,F,arrest case no charge,0,0,4,Low,4,Low,4,0,700,0,13.0,23.38111111111111,0
Male,25 - 45,Caucasian,0,4,0,0,2,812.0,1016.0,M,arrest case no charge,1,0,4,Low,3,Low,2,0,812,1,11.0,259.6788888888889,0
Female,25 - 45,African-American,0,1,0,0,2,0.0,0.0,F,arrest case no charge,0,0,1,Low,1,Low,2,1,294,0,14.0,18.92222222222222,0
Male,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,F,Possession Burglary Tools,0,0,8,High,6,Medium,0,2,772,0,3.0,66.50694444444444,0
Male,Less than 25,Hispanic,0,7,0,1,0,0.0,0.0,F,"Poss3,4 Methylenedioxymethcath",0,0,7,Medium,6,Medium,0,2,66,0,7.0,49.53944444444444,0
Female,Greater than 45,African-American,0,1,0,0,0,-1.0,1.0,F,Burglary Conveyance Unoccup,0,0,1,Low,1,Low,0,0,973,0,1.0,15.955,0
Female,Less than 25,African-American,0,4,0,0,0,-1.0,1.0,F,Carrying Concealed Firearm,1,0,4,Low,4,Low,0,3,468,1,4.0,90.94083333333333,1
Female,Greater than 45,African-American,0,2,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,2,Low,3,Low,0,1,870,0,2.0,44.39194444444445,0
Male,25 - 45,Caucasian,0,5,0,0,0,0.0,1.0,F,"Deliver 3,4 Methylenediox",0,0,5,Medium,4,Low,0,0,355,0,5.0,4.588055555555556,0
Male,25 - 45,Caucasian,0,6,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,1,6,Medium,7,Medium,0,1,220,1,242.0,41.20916666666667,1
Male,25 - 45,African-American,0,7,0,0,11,0.0,0.0,F,Unauth Poss ID Card or DL,1,0,7,Medium,6,Medium,11,1,197,1,1.0,24.189444444444444,1
Male,Less than 25,African-American,0,10,1,1,3,-1.0,1.0,M,Battery,1,0,10,High,7,Medium,3,0,4,1,2.0,32.31861111111111,1
Female,Less than 25,Caucasian,0,3,0,0,1,-1.0,1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,3,Low,4,Low,1,0,822,0,1.0,23.02861111111111,0
Male,25 - 45,Caucasian,0,4,0,0,2,-232.0,232.0,F,arrest case no charge,0,0,4,Low,4,Low,2,0,938,0,40.0,961.4763888888889,0
Female,25 - 45,African-American,0,3,0,0,2,-1.0,1.0,M,Battery on Law Enforc Officer,0,0,3,Low,1,Low,2,0,970,0,1.0,22.821944444444444,0
Female,25 - 45,Other,0,2,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,2,Low,3,Low,0,0,793,0,1.0,21.905555555555555,0
Male,25 - 45,African-American,0,7,0,0,24,53.0,31.0,M,Opert With Susp DL 2nd Offens,0,0,7,Medium,3,Low,24,0,53,0,118.0,2824.3075,0
Male,Greater than 45,African-American,0,6,0,0,3,0.0,1.0,F,Possession of Cocaine,1,0,6,Medium,2,Low,3,25,43,1,42.0,598.1722222222222,1
Male,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,F,Felony Battery (Dom Strang),0,0,1,Low,1,Low,0,40,1092,0,41.0,984.2180555555556,0
Male,25 - 45,Caucasian,0,1,0,0,3,-4.0,4.0,F,arrest case no charge,0,0,1,Low,1,Low,3,0,758,0,3.0,69.3825,0
Male,25 - 45,African-American,0,4,0,0,3,299.0,100.0,M,Possess Cannabis/20 Grams Or Less,1,1,4,Low,3,Low,3,0,299,1,3.0,65.3675,1
Male,Greater than 45,Caucasian,0,1,0,0,1,-13.0,13.0,M,Battery,0,0,1,Low,1,Low,1,0,1079,0,13.0,311.44444444444446,0
Male,Greater than 45,Caucasian,0,2,0,0,6,-266.0,322.0,F,Possession of Cocaine,1,0,2,Low,1,Low,6,0,414,1,2.0,22.695,1
Male,Greater than 45,Caucasian,0,4,0,0,3,-1.0,1.0,F,arrest case no charge,0,0,4,Low,2,Low,3,13,1066,0,14.0,341.16027777777776,0
Male,Less than 25,African-American,0,9,0,0,0,-1.0,1.0,M,Petit Theft,1,0,9,High,7,Medium,0,0,278,1,1.0,26.910555555555554,1
Male,25 - 45,African-American,0,8,0,0,1,-1.0,1.0,M,Battery,1,1,8,High,6,Medium,1,1,415,1,11.0,44.46944444444444,1
Male,25 - 45,Hispanic,0,1,0,0,3,23.0,82.0,F,Crim Use of Personal ID Info,1,0,1,Low,1,Low,3,0,23,1,2.0,46.327222222222225,1
Male,25 - 45,Caucasian,0,4,0,0,5,-1.0,1.0,M,Battery,0,0,4,Low,4,Low,5,0,802,0,1.0,28.645833333333332,0
Male,Less than 25,African-American,0,5,0,0,1,-48.0,48.0,F,Grand Theft in the 3rd Degree,1,0,5,Medium,7,Medium,1,0,472,1,10.0,1153.6172222222222,1
Male,25 - 45,African-American,0,4,0,0,5,-1.0,1.0,M,Driving License Suspended,0,0,4,Low,4,Low,5,0,849,0,1.0,23.108888888888888,0
Male,Less than 25,Caucasian,0,5,0,0,0,0.0,1.0,F,Aggravated Assault W/Dead Weap,1,0,5,Medium,5,Medium,0,1,373,1,1.0,15.64,1
Male,25 - 45,African-American,0,4,0,0,5,-1.0,1.0,F,Possession of Oxycodone,1,0,4,Low,2,Low,5,2,171,1,3.0,67.625,1
Male,25 - 45,African-American,0,1,0,0,2,-83.0,83.0,F,arrest case no charge,0,0,1,Low,2,Low,2,0,889,0,83.0,1999.8844444444444,0
Male,25 - 45,African-American,0,3,0,0,6,-1.0,1.0,F,Aggravated Battery / Pregnant,1,0,3,Low,1,Low,6,2,48,1,3.0,68.66555555555556,1
Male,Less than 25,Other,0,3,0,0,0,-1.0,1.0,F,Failure To Return Hired Vehicle,0,0,3,Low,5,Medium,0,0,1088,0,1.0,25.426111111111112,0
Male,25 - 45,Caucasian,0,3,0,0,1,-93.0,93.0,M,Driving Under The Influence,1,1,3,Low,2,Low,1,0,412,1,1.0,2.0508333333333333,1
Male,Greater than 45,Caucasian,0,3,0,0,2,-1.0,1.0,F,Agg Fleeing/Eluding High Speed,0,0,3,Low,1,Low,2,1,1133,0,2.0,42.66638888888889,0
Female,Less than 25,African-American,0,6,0,0,0,0.0,0.0,M,Battery,0,0,6,Medium,7,Medium,0,1,1186,0,1.0,20.955833333333334,0
Male,Less than 25,African-American,0,5,0,0,1,-36.0,36.0,F,Attempted Robbery  No Weapon,1,0,5,Medium,7,Medium,1,0,955,1,11.0,868.3633333333333,0
Male,Less than 25,African-American,0,8,0,1,4,-11.0,11.0,M,Possess Cannabis/20 Grams Or Less,1,0,8,High,5,Medium,4,0,246,1,4.0,268.0588888888889,1
Male,Greater than 45,Caucasian,0,1,0,0,0,0.0,0.0,F,False Imprisonment,0,0,1,Low,1,Low,0,2,444,0,1.0,46.708888888888886,0
Male,25 - 45,African-American,1,8,0,1,4,300.0,707.0,M,Possess Cannabis/20 Grams Or Less,1,0,8,High,10,High,4,0,300,1,1.0,18.989722222222223,1
Male,25 - 45,Caucasian,0,3,0,0,5,-1.0,1.0,F,Battery on Law Enforc Officer,0,0,3,Low,1,Low,5,10,851,0,11.0,263.03333333333336,0
Male,25 - 45,Other,0,2,0,0,2,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,2,Low,1,Low,2,7,614,1,8.0,189.6172222222222,1
Female,25 - 45,African-American,0,1,0,0,5,0.0,2.0,F,Aggrav Battery w/Deadly Weapon,0,0,1,Low,1,Low,5,0,852,0,0.0,-2.1605555555555553,0
Male,Less than 25,Hispanic,0,3,0,0,0,-1.0,1.0,F,Burglary Conveyance Unoccup,0,0,3,Low,5,Medium,0,45,463,0,14.0,1102.1083333333333,0
Male,25 - 45,African-American,0,1,0,0,0,0.0,1.0,M,Battery,0,0,1,Low,2,Low,0,1,1089,0,1.0,19.2125,0
Male,25 - 45,Caucasian,0,1,0,0,0,-1.0,1.0,M,Battery,1,0,1,Low,1,Low,0,0,570,1,1.0,29.34611111111111,1
Male,25 - 45,Caucasian,0,3,0,0,3,-1.0,1.0,M,Battery,1,0,3,Low,3,Low,3,0,412,1,0.0,23.330277777777777,1
Female,25 - 45,Caucasian,0,2,0,0,0,-3.0,3.0,F,Possession of Cocaine,0,0,2,Low,1,Low,0,0,57,0,19.0,26.717777777777776,0
Male,Less than 25,Other,0,10,1,0,9,-1.0,1.0,F,Resist Officer w/Violence,1,1,10,High,10,High,9,4,80,1,5.0,110.91694444444444,1
Male,25 - 45,African-American,0,2,0,0,0,0.0,0.0,F,Aggrav Battery w/Deadly Weapon,0,0,2,Low,3,Low,0,17,808,0,17.0,413.4372222222222,0
Male,Less than 25,African-American,0,10,0,0,0,-1.0,1.0,F,Grand Theft (Motor Vehicle),1,0,10,High,9,High,0,0,30,1,4.0,20.11111111111111,1
Female,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,M,Battery on Law Enforc Officer,0,0,1,Low,1,Low,0,1,741,0,1.0,30.634166666666665,0
Male,Greater than 45,Caucasian,0,1,0,0,0,0.0,1.0,M,Battery On Parking Enfor Speci,0,0,1,Low,1,Low,0,1,842,0,1.0,29.66111111111111,0
Male,25 - 45,African-American,0,9,0,0,7,-1.0,1.0,F,arrest case no charge,0,0,9,High,6,Medium,7,0,1072,0,1.0,28.21638888888889,0
Male,Less than 25,African-American,0,9,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,1,0,9,High,8,High,0,209,258,1,15.0,5037.663611111111,1
Male,Greater than 45,Caucasian,0,1,0,0,6,-176.0,176.0,F,arrest case no charge,0,0,1,Low,1,Low,6,0,911,0,174.0,4177.8075,0
Male,25 - 45,Caucasian,0,5,0,0,8,-1.0,1.0,F,arrest case no charge,0,0,5,Medium,3,Low,8,67,370,0,239.0,1635.3772222222221,0
Male,Less than 25,African-American,0,9,1,0,2,-1.0,1.0,F,Burglary Structure Unoccup,1,1,9,High,9,High,2,18,69,1,53.0,458.9269444444444,1
Male,Greater than 45,Caucasian,0,6,0,0,36,-7.0,7.0,F,Corrupt Public Servant,1,0,6,Medium,9,High,36,26,148,0,1.0,791.8625,1
Male,25 - 45,Caucasian,0,3,0,0,2,0.0,1.0,M,Battery,1,1,3,Low,4,Low,2,1,107,1,1.0,29.197222222222223,1
Male,Less than 25,Hispanic,0,5,1,0,3,-22.0,22.0,F,Grand Theft in the 3rd Degree,1,0,5,Medium,6,Medium,3,0,501,0,24.0,529.6141666666666,0
Female,25 - 45,African-American,0,7,0,0,0,-1.0,1.0,F,Aggrav Battery w/Deadly Weapon,0,0,7,Medium,5,Medium,0,11,1061,0,12.0,288.0783333333333,0
Female,25 - 45,Caucasian,0,4,0,0,2,-2.0,2.0,M,Petit Theft,1,0,4,Low,4,Low,2,0,54,0,9.0,25.1175,1
Female,Less than 25,Hispanic,0,3,0,0,1,0.0,1.0,M,Operating W/O Valid License,1,0,3,Low,4,Low,1,0,824,1,10.0,10.246666666666666,0
Male,25 - 45,Caucasian,0,5,0,0,1,-4.0,4.0,F,Pos Cannabis W/Intent Sel/Del,0,0,5,Medium,3,Low,1,0,135,0,1.0,28.364722222222223,0
Female,Less than 25,African-American,0,8,0,0,0,-1.0,1.0,F,Robbery Sudd Snatch No Weapon,1,0,8,High,7,Medium,0,0,271,0,0.0,28.259722222222223,1
Male,25 - 45,Caucasian,0,3,0,0,0,-1.0,1.0,M,Viol Injunct Domestic Violence,0,0,3,Low,3,Low,0,0,830,0,1.0,16.735,0
Male,Less than 25,African-American,0,3,0,0,0,-1.0,1.0,F,Grand Theft in the 3rd Degree,0,0,3,Low,4,Low,0,0,750,0,1.0,17.845277777777778,0
Male,25 - 45,African-American,0,6,0,0,3,206.0,862.0,F,arrest case no charge,1,0,6,Medium,4,Low,3,0,206,1,32.0,768.3619444444445,1
Male,25 - 45,Other,0,2,0,0,1,-1.0,1.0,F,arrest case no charge,1,0,2,Low,2,Low,1,0,138,1,1.0,14.785833333333333,1
Male,25 - 45,African-American,0,1,0,0,0,-1.0,1.0,F,Aggravated Assault W/Dead Weap,0,0,1,Low,2,Low,0,0,761,0,1.0,29.93777777777778,0
Female,25 - 45,Caucasian,0,6,0,0,0,0.0,1.0,M,Battery,0,0,6,Medium,2,Low,0,4,1106,0,4.0,93.73083333333334,0
Male,Greater than 45,Hispanic,0,1,0,0,1,-1.0,2.0,M,Assault,0,0,1,Low,1,Low,1,0,826,0,1.0,27.58111111111111,0
Male,25 - 45,Other,0,1,0,0,3,-94.0,94.0,F,Felony Battery (Dom Strang),0,0,1,Low,1,Low,3,0,848,0,3.0,72.8,0
Female,25 - 45,African-American,0,6,0,0,2,-86.0,86.0,F,arrest case no charge,0,0,6,Medium,5,Medium,2,0,538,0,27.0,46.52638888888889,0
